city,district,date,city_detainees,district_detainees
Москва,ОМВД России по району Таганский г. Москвы,2022-02-24,1081,15
Москва,ОМВД России по району Котловка г. Москвы,2022-02-24,1081,13
Москва,ОМВД России по району Черемушки г. Москвы,2022-02-24,1081,18
Москва,ОМВД Медведково Южное,2022-02-24,1081,19
Москва,ОМВД России по Обручевскому району г. Москвы,2022-02-24,1081,23
Москва,ОМВД России по району Чертаново Центральное г. Москвы,2022-02-24,1081,9
Москва,ОМВД России по району Братеево г. Москвы,2022-02-24,1081,11
Москва,Отдел МВД России по Мещанскому району г. Москвы,2022-02-24,1081,13
Москва,Отдел МВД России по району Люблино,2022-02-24,1081,6
Москва,ОМВД Бабушкинский,2022-02-24,1081,33
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-02-24,1081,14
Москва,Отдел МВД России по району Замоскворечье г. Москвы,2022-02-24,1081,2
Москва,ОМВД России по району Дегунино Западное г. Москвы,2022-02-24,1081,22
Москва,ОМВД России по району Чертаново Северное г. Москвы,2022-02-24,1081,8
Москва,ОМВД России по району Фили-Давыдково г. Москвы,2022-02-24,1081,19
Москва,ОМВД России по району Нагатино-Садовники г. Москвы,2022-02-24,1081,22
Москва,Отдел МВД России по району Измайлово г. Москвы,2022-02-24,1081,4
Москва,ОМВД Бибирево,2022-02-24,1081,15
Москва,Отдел МВД России по району Южное Тушино г. Москвы,2022-02-24,1081,26
Москва,ОМВД России по району Крюково г. Москвы,2022-02-24,1081,14
Москва,Отдел МВД России по району Капотня,2022-02-24,1081,23
Москва,ОМВД России по району Сокольники г. Москвы,2022-02-24,1081,18
Москва,Отдел МВД России по району Ново-Переделкино г. Москвы,2022-02-24,1081,15
Москва,ОМВД России по району Хамовники г. Москвы,2022-02-24,1081,8
Москва,ОМВД России по району Тверской г. Москвы,2022-02-24,1081,14
Москва,Участковый пункт полиции № 4 по Академческому району,2022-02-24,1081,4
Москва,ОМВД Медведково Северное,2022-02-24,1081,24
Москва,Отдел МВД России по району Лефортово,2022-02-24,1081,10
Москва,Отдел МВД России по району Ивановское г. Москвы,2022-02-24,1081,24
Москва,ОМВД России по Пресненскому району г. Москвы,2022-02-24,1081,4
Москва,Отдел МВД России по району Строгино г. Москвы,2022-02-24,1081,10
Москва,ОМВД России по району Аэропорт,2022-02-24,1081,22
Москва,Отдел МВД России по району Новогиреево г. Москвы,2022-02-24,1081,21
Москва,Отдел МВД России по району Басманный г. Москвы,2022-02-24,1081,19
Москва,Отдел МВД России по району Хорошево-Мневники г. Москвы,2022-02-24,1081,27
Москва,ОМВД Отрадное,2022-02-24,1081,13
Москва,ОМВД России по району Бутово Южное г. Москвы,2022-02-24,1081,18
Москва,Отдел МВД России по району Покровское-Стрешнево г. Москвы,2022-02-24,1081,25
Москва,ОМВД России по району Дегунино Восточное г. Москвы,2022-02-24,1081,11
Москва,Отдел полиции № 1 МУ МВД «Орехово-Зуевское»,2022-02-24,1081,1
Москва,ОМВД России по району Хамовники г. Москвы,2022-02-25,235,3
Москва,ОМВД Марьина Роща,2022-02-25,235,20
Москва,ОМВД России по Пресненскому району г. Москвы,2022-02-25,235,11
Москва,ОМВД России по району Бескудниково,2022-02-25,235,1
Москва,ОМВД России по району Тверской г. Москвы,2022-02-25,235,22
Москва,ОМВД России по району Таганский г. Москвы,2022-02-25,235,10
Москва,ОМВД России по району Тропарево-Никулино г. Москва,2022-02-25,235,8
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-02-25,235,4
Москва,Отдел МВД России по району Арбат г. Москвы,2022-02-25,235,7
Москва,Отдел МВД России по Мещанскому району г. Москвы,2022-02-25,235,4
Москва,ОМВД России по Ломоносовскому району г. Москвы,2022-02-25,235,15
Москва,ОМВД Медведково Северное,2022-02-25,235,2
Москва,Отдел МВД России по району Дорогомилово г. Москвы,2022-02-25,235,1
Москва,ОМВД России по району Якиманка г. Москвы,2022-02-25,235,3
Москва,ОМВД Ростокино,2022-02-25,235,9
Москва,ОМВД Отрадное,2022-02-25,235,2
Москва,ОМВД России по району Сокол г. Москвы,2022-02-25,235,4
Москва,ОМВД России по Даниловскому району г. Москвы,2022-02-25,235,2
Москва,ОМВД России по району Академический г. Москвы,2022-02-25,235,19
Москва,ОМВД России по району Тимирязевский г. Москвы,2022-02-25,235,2
Москва,ОМВД России по району Ховрино г. Москвы,2022-02-25,235,1
Москва,ОМВД России по району Хорошевский г. Москвы,2022-02-25,235,13
Москва,Отдел МВД России по Рязанскому району,2022-02-25,235,16
Москва,МО МВД России «Троицкий» г. Москвы,2022-02-25,235,2
Москва,ОМВД России по району Соколиная Гора г. Москвы,2022-02-25,235,15
Москва,ОМВД России по району Чертаново Центральное г. Москвы,2022-02-25,235,1
Москва,Хорошево-Мневники (новое здание),2022-02-25,235,1
Москва,ОМВД России по району Чертаново Южное г. Москвы,2022-02-25,235,17
Москва,ОМВД России по району Орехово-Борисово Северное г. Москвы,2022-02-25,235,1
Москва,Отдел МВД по Ступинскому району,2022-02-25,235,1
Москва,Лужники (отдел полиции по охране с/к),2022-02-25,235,3
Москва,Отдел МВД России по Южнопортовому району,2022-02-25,235,5
Москва,Отдел МВД России по району Марьино,2022-02-25,235,1
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 10",2022-02-25,235,10
Санкт-Петербург,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,2022-02-25,126,4
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,2022-02-25,126,10
Санкт-Петербург,Отдел полиции № 59 Выборгского района г. Санкт-Петербурга,2022-02-25,126,1
Санкт-Петербург,Отдел полиции № 3 Калининского района г. Санкт-Петербурга,2022-02-25,126,23
Санкт-Петербург,Отдел полиции № 18 Петроградского района г. Санкт-Петербурга,2022-02-25,126,18
Санкт-Петербург,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,2022-02-25,126,3
Санкт-Петербург,Отдел МВД по Кронштадтскому району г. Санкт-Петербурга,2022-02-25,126,20
Санкт-Петербург,Отдел полиции № 21 Калининского района г. Санкт-Петербурга,2022-02-25,126,1
Санкт-Петербург,Отдел полиции № 70 Невского района г. Санкт-Петербурга,2022-02-25,126,2
Санкт-Петербург,Отдел полиции № 76 Центрального района г. Санкт-Петербурга,2022-02-25,126,1
Санкт-Петербург,Отдел полиции № 35 Приморского района г. Санкт-Петербурга,2022-02-25,126,18
Санкт-Петербург,Отдел полиции № 6 Калининского района г. Санкт-Петербурга,2022-02-25,126,7
Санкт-Петербург,Отдел полиции № 5 Фрунзенского района г. Санкт-Петербурга,2022-02-25,126,1
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 8",2022-02-25,126,8
Екатеринбург,Отдел полиции № 7 УМВД по городу Екатеринбургу,2022-02-25,69,22
Екатеринбург,Отдел полиции № 1 УМВД по городу Екатеринбургу,2022-02-25,69,11
Екатеринбург,Отдел полиции № 12 УМВД по городу Екатеринбургу,2022-02-25,69,10
Екатеринбург,Отдел полиции № 3 УМВД по городу Екатеринбургу,2022-02-25,69,1
Екатеринбург,Отдел полиции № 9 УМВД по городу Екатеринбургу,2022-02-25,69,6
Екатеринбург,"Задержаны, но пока неизвестно, в каких отделах находятся: 9",2022-02-25,69,9
Новосибирск,Отдел полиции № 10 «Советский»,2022-02-25,13,1
Новосибирск,Отдел полиции № 1 «Центральный»,2022-02-25,13,6
Новосибирск,Отдел полиции № 6 «Октябрьский»,2022-02-25,13,5
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,13,1
Иваново,Отдел полиции № 2 «Октябрьский,2022-02-25,13,7
Иваново,Отдел полиции № 4 «Фрунзенский»,2022-02-25,13,2
Иваново,Отдел полиции № 1 «Ленинский»,2022-02-25,13,2
Иваново,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-25,13,2
Воронеж,Отдел полиции № 6 УМВД по городу Воронежу (Центральный район),2022-02-25,10,10
Пермь,Отдел полиции № 7 (дисл. Свердловский р-н) УМВД по г. Перми,2022-02-25,7,1
Пермь,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,2022-02-25,7,4
Пермь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,7,1
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,2022-02-25,7,5
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-25,7,2
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,2022-02-25,5,1
Челябинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,5,1
Красноярск,Отдел полиции № 5 МУ МВД «Красноярское»,2022-02-25,5,1
Красноярск,Отдел полиции № 7 МУ МВД «Красноярское»,2022-02-25,5,2
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-25,5,2
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,5,1
Иркутск,Отдел полиции № 7 УМВД по г. Иркутску,2022-02-25,5,3
Иркутск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,5,1
Тверь,Отдел полиции Центральный УМВД по городу Твери,2022-02-25,3,1
Тверь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-25,3,2
Вологда,Отдел полиции № 1 УМВД по г. Вологде,2022-02-25,3,3
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-02-25,3,3
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,2022-02-25,2,2
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-25,2,2
Апатиты,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-25,2,2
Хабаровск,Отдел полиции № 4 УМВД по г. Хабаровску,2022-02-25,2,2
Тюмень,Отдел полиции № 4 УМВД по г. Тюмени,2022-02-25,2,1
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),2022-02-25,2,2
Нальчик,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-25,2,2
Коломна,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,1,1
Рязань,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,1,1
Симферополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,1,1
Химки,Линейный отдел МВД России на станции Москва-Ленинградская,2022-02-25,1,1
Ульяновск,Отдел МВД по Ленинскому району,2022-02-25,1,1
Самара,Отдел полиции № 4,2022-02-25,1,1
Уфа,Отдел полиции № 9 (Кировский район),2022-02-25,1,1
ЗАТО г. Железногорск Красноярский край,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,1,1
Владивосток,УМВД по городу Владивостоку (отдел полиции № 1),2022-02-25,1,1
Жуковский,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,1,1
Новочеркасск,Отдел полиции № 1 МУ МВД «Новочеркасское»,2022-02-25,1,1
Новороссийск,Отдел полиции (Центральный район) УМВД по г. Новороссийску,2022-02-25,1,1
Ялта,Отдел полиции № 3 «Массандровский» УМВД по г. Ялта,2022-02-25,1,1
Омск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,1,1
Чебоксары,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,1,1
Великие Луки,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-25,1,1
Архангельск,Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),2022-02-25,1,1
Москва,ОМВД России по району Хамовники г. Москвы,2022-02-26,235,3
Москва,ОМВД Марьина Роща,2022-02-26,235,20
Москва,ОМВД России по Пресненскому району г. Москвы,2022-02-26,235,11
Москва,ОМВД России по району Бескудниково,2022-02-26,235,1
Москва,ОМВД России по району Тверской г. Москвы,2022-02-26,235,22
Москва,ОМВД России по району Таганский г. Москвы,2022-02-26,235,10
Москва,ОМВД России по району Тропарево-Никулино г. Москва,2022-02-26,235,8
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-02-26,235,4
Москва,Отдел МВД России по району Арбат г. Москвы,2022-02-26,235,7
Москва,Отдел МВД России по Мещанскому району г. Москвы,2022-02-26,235,4
Москва,ОМВД России по Ломоносовскому району г. Москвы,2022-02-26,235,15
Москва,ОМВД Медведково Северное,2022-02-26,235,2
Москва,Отдел МВД России по району Дорогомилово г. Москвы,2022-02-26,235,1
Москва,ОМВД России по району Якиманка г. Москвы,2022-02-26,235,3
Москва,ОМВД Ростокино,2022-02-26,235,9
Москва,ОМВД Отрадное,2022-02-26,235,2
Москва,ОМВД России по району Сокол г. Москвы,2022-02-26,235,4
Москва,ОМВД России по Даниловскому району г. Москвы,2022-02-26,235,2
Москва,ОМВД России по району Академический г. Москвы,2022-02-26,235,19
Москва,ОМВД России по району Тимирязевский г. Москвы,2022-02-26,235,2
Москва,ОМВД России по району Ховрино г. Москвы,2022-02-26,235,1
Москва,ОМВД России по району Хорошевский г. Москвы,2022-02-26,235,13
Москва,Отдел МВД России по Рязанскому району,2022-02-26,235,16
Москва,МО МВД России «Троицкий» г. Москвы,2022-02-26,235,2
Москва,ОМВД России по району Соколиная Гора г. Москвы,2022-02-26,235,15
Москва,ОМВД России по району Чертаново Центральное г. Москвы,2022-02-26,235,1
Москва,Хорошево-Мневники (новое здание),2022-02-26,235,1
Москва,ОМВД России по району Чертаново Южное г. Москвы,2022-02-26,235,17
Москва,ОМВД России по району Орехово-Борисово Северное г. Москвы,2022-02-26,235,1
Москва,Отдел МВД по Ступинскому району,2022-02-26,235,1
Москва,Лужники (отдел полиции по охране с/к),2022-02-26,235,3
Москва,Отдел МВД России по Южнопортовому району,2022-02-26,235,5
Москва,Отдел МВД России по району Марьино,2022-02-26,235,1
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 10",2022-02-26,235,10
Санкт-Петербург,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,2022-02-26,126,4
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,2022-02-26,126,10
Санкт-Петербург,Отдел полиции № 59 Выборгского района г. Санкт-Петербурга,2022-02-26,126,1
Санкт-Петербург,Отдел полиции № 3 Калининского района г. Санкт-Петербурга,2022-02-26,126,23
Санкт-Петербург,Отдел полиции № 18 Петроградского района г. Санкт-Петербурга,2022-02-26,126,18
Санкт-Петербург,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,2022-02-26,126,3
Санкт-Петербург,Отдел МВД по Кронштадтскому району г. Санкт-Петербурга,2022-02-26,126,20
Санкт-Петербург,Отдел полиции № 21 Калининского района г. Санкт-Петербурга,2022-02-26,126,1
Санкт-Петербург,Отдел полиции № 70 Невского района г. Санкт-Петербурга,2022-02-26,126,2
Санкт-Петербург,Отдел полиции № 76 Центрального района г. Санкт-Петербурга,2022-02-26,126,1
Санкт-Петербург,Отдел полиции № 35 Приморского района г. Санкт-Петербурга,2022-02-26,126,18
Санкт-Петербург,Отдел полиции № 6 Калининского района г. Санкт-Петербурга,2022-02-26,126,7
Санкт-Петербург,Отдел полиции № 5 Фрунзенского района г. Санкт-Петербурга,2022-02-26,126,1
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 8",2022-02-26,126,8
Екатеринбург,Отдел полиции № 7 УМВД по городу Екатеринбургу,2022-02-26,69,22
Екатеринбург,Отдел полиции № 1 УМВД по городу Екатеринбургу,2022-02-26,69,11
Екатеринбург,Отдел полиции № 12 УМВД по городу Екатеринбургу,2022-02-26,69,10
Екатеринбург,Отдел полиции № 3 УМВД по городу Екатеринбургу,2022-02-26,69,1
Екатеринбург,Отдел полиции № 9 УМВД по городу Екатеринбургу,2022-02-26,69,6
Екатеринбург,"Задержаны, но пока неизвестно, в каких отделах находятся: 9",2022-02-26,69,9
Новосибирск,Отдел полиции № 10 «Советский»,2022-02-26,13,1
Новосибирск,Отдел полиции № 1 «Центральный»,2022-02-26,13,6
Новосибирск,Отдел полиции № 6 «Октябрьский»,2022-02-26,13,5
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,13,1
Иваново,Отдел полиции № 2 «Октябрьский,2022-02-26,13,7
Иваново,Отдел полиции № 4 «Фрунзенский»,2022-02-26,13,2
Иваново,Отдел полиции № 1 «Ленинский»,2022-02-26,13,2
Иваново,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,13,2
Воронеж,Отдел полиции № 6 УМВД по городу Воронежу (Центральный район),2022-02-26,10,10
Пермь,Отдел полиции № 7 (дисл. Свердловский р-н) УМВД по г. Перми,2022-02-26,7,1
Пермь,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,2022-02-26,7,4
Пермь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,7,1
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,2022-02-26,7,5
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,7,2
Челябинск,Отдел полиции № 5 (Центральный район) УМВД по городу Челябинску,2022-02-26,5,1
Челябинск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,5,1
Красноярск,Отдел полиции № 5 МУ МВД «Красноярское»,2022-02-26,5,1
Красноярск,Отдел полиции № 7 МУ МВД «Красноярское»,2022-02-26,5,2
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,5,2
Красноярск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,5,1
Иркутск,Отдел полиции № 7 УМВД по г. Иркутску,2022-02-26,5,3
Иркутск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,5,1
Тверь,Отдел полиции Центральный УМВД по городу Твери,2022-02-26,3,1
Тверь,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,3,2
Вологда,Отдел полиции № 1 УМВД по г. Вологде,2022-02-26,3,3
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-02-26,3,3
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,2022-02-26,2,2
Белгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,2,2
Апатиты,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,2,2
Хабаровск,Отдел полиции № 4 УМВД по г. Хабаровску,2022-02-26,2,2
Тюмень,Отдел полиции № 4 УМВД по г. Тюмени,2022-02-26,2,1
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),2022-02-26,2,2
Нальчик,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-26,2,2
Коломна,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1
Рязань,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1
Симферополь,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1
Химки,Линейный отдел МВД России на станции Москва-Ленинградская,2022-02-26,1,1
Ульяновск,Отдел МВД по Ленинскому району,2022-02-26,1,1
Самара,Отдел полиции № 4,2022-02-26,1,1
Уфа,Отдел полиции № 9 (Кировский район),2022-02-26,1,1
ЗАТО г. Железногорск Красноярский край,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1
Владивосток,УМВД по городу Владивостоку (отдел полиции № 1),2022-02-26,1,1
Жуковский,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1
Новочеркасск,Отдел полиции № 1 МУ МВД «Новочеркасское»,2022-02-26,1,1
Новороссийск,Отдел полиции (Центральный район) УМВД по г. Новороссийску,2022-02-26,1,1
Ялта,Отдел полиции № 3 «Массандровский» УМВД по г. Ялта,2022-02-26,1,1
Омск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1
Чебоксары,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1
Великие Луки,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-02-26,1,1
Архангельск,Отдел полиции № 4 (по обслуживанию Октябрьского округа г. Архангельска),2022-02-26,1,1
Москва,ОМВД по району Дмитровский,2022-02-27,1292,18
Москва,Отдел МВД России по Косино-Ухтомскому району г. Москвы,2022-02-27,1292,27
Москва,Отдел МВД России по району Митино г. Москвы,2022-02-27,1292,14
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-02-27,1292,10
Москва,Отдел МВД России по району Северное Тушино г. Москвы,2022-02-27,1292,18
Москва,Отдел МВД России по району Новогиреево г. Москвы,2022-02-27,1292,28
Москва,Отдел МВД России по району Басманный г. Москвы,2022-02-27,1292,1
Москва,ОМВД Медведково Северное,2022-02-27,1292,22
Москва,Участковый пункт полиции № 4 по Академческому району,2022-02-27,1292,1
Москва,Отдел МВД России по району Ново-Переделкино г. Москвы,2022-02-27,1292,16
Москва,Отдел МВД России по району Люблино,2022-02-27,1292,18
Москва,ОМВД России по району Тверской г. Москвы,2022-02-27,1292,2
Москва,ОМВД России по району Коньково г. Москвы,2022-02-27,1292,19
Москва,ОМВД России по району Аэропорт,2022-02-27,1292,1
Москва,ОМВД России по району Якиманка г. Москвы,2022-02-27,1292,3
Москва,ОМВД России по району Братеево г. Москвы,2022-02-27,1292,28
Москва,ОМВД России по Пресненскому району г. Москвы,2022-02-27,1292,4
Москва,Отдел МВД России по району Ивановское г. Москвы,2022-02-27,1292,29
Москва,Отдел МВД России по району Кунцево г. Москвы,2022-02-27,1292,14
Москва,ОМВД России по району Орехово-Борисово Северное г. Москвы,2022-02-27,1292,16
Москва,МО МВД России «Щербинский» г. Москвы,2022-02-27,1292,11
Москва,Отдел МВД России по району Новокосино г. Москвы,2022-02-27,1292,1
Москва,Отдел МВД России по району Вешняки г. Москвы,2022-02-27,1292,22
Москва,ОМВД России по району Тимирязевский г. Москвы,2022-02-27,1292,23
Москва,ОМВД Марфино,2022-02-27,1292,18
Москва,ОМВД Бибирево,2022-02-27,1292,33
Москва,ОМВД России по району Коптево г. Москвы,2022-02-27,1292,30
Москва,ОМВД Бутырский,2022-02-27,1292,12
Москва,ОМВД Останкинский,2022-02-27,1292,25
Москва,ОМВД России по району Черемушки г. Москвы,2022-02-27,1292,18
Москва,ОМВД России по Обручевскому району г. Москвы,2022-02-27,1292,27
Москва,ОМВД России по району Чертаново Северное г. Москвы,2022-02-27,1292,18
Москва,Хорошево-Мневники (новое здание),2022-02-27,1292,1
Москва,ОМВД России по району Ясенево г. Москвы,2022-02-27,1292,15
Москва,Отдел МВД России по району Гольяново г. Москвы,2022-02-27,1292,5
Москва,ОМВД России по району Бутово Северное г. Москвы,2022-02-27,1292,25
Москва,ОМВД России по району Фили-Давыдково г. Москвы,2022-02-27,1292,9
Москва,ОМВД России по району Бескудниково,2022-02-27,1292,13
Москва,ОМВД России по району Перово г. Москвы,2022-02-27,1292,15
Москва,ОМВД России по району Чертаново Южное г. Москвы,2022-02-27,1292,24
Москва,ОМВД Алексеевский,2022-02-27,1292,29
Москва,3-й отдел полиции УВД на Московском метрополитене,2022-02-27,1292,1
Москва,ОМВД России по району Нагатино-Садовники г. Москвы,2022-02-27,1292,13
Москва,ОМВД России по району Таганский г. Москвы,2022-02-27,1292,2
Москва,ОМВД Медведково Южное,2022-02-27,1292,30
Москва,МО МВД России «Коммунарский» г. Москвы,2022-02-27,1292,21
Москва,Отдел МВД России по району Покровское-Стрешнево г. Москвы,2022-02-27,1292,5
Москва,ОМВД России по Даниловскому району г. Москвы,2022-02-27,1292,1
Москва,Отдел полиции № 33 Московского района г. Санкт-Петербурга,2022-02-27,1292,1
Москва,Отдел МВД России по району Арбат г. Москвы,2022-02-27,1292,4
Москва,ОМВД России по району Хамовники г. Москвы,2022-02-27,1292,1
Москва,Отдел МВД России по району Капотня,2022-02-27,1292,17
Москва,ОМВД России по району Орехово-Борисово Южное г. Москвы,2022-02-27,1292,7
Москва,ОМВД России по району Молжаниновский г. Москвы,2022-02-27,1292,15
Москва,ОМВД России по району Проспект Вернадского г. Москвы,2022-02-27,1292,1
Москва,ОМВД России по району Сокол г. Москвы,2022-02-27,1292,9
Москва,Отдел МВД России по району Строгино г. Москвы,2022-02-27,1292,26
Москва,ОМВД Отрадное,2022-02-27,1292,1
Москва,Отдел МВД России по району Щукино г. Москвы,2022-02-27,1292,18
Москва,Отдел МВД России по району Замоскворечье г. Москвы,2022-02-27,1292,1
Москва,ОМВД России по Левобережному району г. Москвы,2022-02-27,1292,23
Москва,ОМВД России по району Раменки г. Москвы,2022-02-27,1292,8
Москва,ОМВД России по району Чертаново Центральное г. Москвы,2022-02-27,1292,14
Москва,Отдел МВД России по району Хорошево-Мневники г. Москвы,2022-02-27,1292,20
Москва,ОМВД России по району Преображенское г. Москвы,2022-02-27,1292,36
Москва,ОМВД России по району Дегунино Западное г. Москвы,2022-02-27,1292,22
Москва,Отдел МВД России по району Крылатское г. Москвы,2022-02-27,1292,53
Москва,Отдел МВД России по району Кузьминки,2022-02-27,1292,23
Москва,ОМВД России по району Сокольники г. Москвы,2022-02-27,1292,23
Москва,Отдел МВД России по району Текстильщики,2022-02-27,1292,28
Москва,Отдел МВД России по району Южное Тушино г. Москвы,2022-02-27,1292,17
Москва,ОМВД Ростокино,2022-02-27,1292,1
Москва,Отдел МВД России по Можайскому району г. Москвы,2022-02-27,1292,17
Москва,Отдел МВД России по району Выхино-Жулебино г. Москвы,2022-02-27,1292,8
Москва,ОМВД России по Нагорному району г. Москвы,2022-02-27,1292,3
Москва,ОМВД России по районам Силино и Старое Крюково г. Москвы,2022-02-27,1292,20
Москва,ОМВД России по району Солнцево г. Москвы,2022-02-27,1292,25
Москва,Отдел МВД России по району Некрасовка,2022-02-27,1292,12
Москва,ОМВД России по району Академический г. Москвы,2022-02-27,1292,10
Москва,ОМВД России по району Зюзино г. Москвы,2022-02-27,1292,7
Москва,МО МВД России «Московский» г. Москвы,2022-02-27,1292,12
Москва,Отдел МВД по Гагаринскому району,2022-02-27,1292,9
Москва,Отдел МВД России по району Лефортово,2022-02-27,1292,3
Москва,ОМВД России по району Крюково г. Москвы,2022-02-27,1292,15
Москва,Отдел МВД России по району Марьино,2022-02-27,1292,20
Москва,Отдел МВД России по району Богородское г. Москвы,2022-02-27,1292,1
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 50",2022-02-27,1292,50
Санкт-Петербург,Отдел полиции № 36 Выборгского района г. Санкт-Петербурга,2022-02-27,1056,94
Санкт-Петербург,Отдел полиции № 74 Красносельского района г. Санкт-Петербурга,2022-02-27,1056,51
Санкт-Петербург,Отдел полиции № 52 Красногвардейского района г. Санкт-Петербурга,2022-02-27,1056,12
Санкт-Петербург,Отдел полиции № 46 Петродворцовому району г. Санкт-Петербурга,2022-02-27,1056,73
Санкт-Петербург,Отдел полиции № 29 Московского района г. Санкт-Петербурга,2022-02-27,1056,26
Санкт-Петербург,Отдел полиции № 70 Невского района г. Санкт-Петербурга,2022-02-27,1056,14
Санкт-Петербург,Отдел полиции № 35 Приморского района г. Санкт-Петербурга,2022-02-27,1056,39
Санкт-Петербург,12 отдел полиции по Фрунзенскому району Санкт-Петербурга,2022-02-27,1056,2
Санкт-Петербург,Отдел полиции № 28 Центрального района г. Санкт-Петербурга,2022-02-27,1056,11
Санкт-Петербург,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,2022-02-27,1056,35
Санкт-Петербург,Отдел полиции № 31 Кировского района г. Санкт-Петербурга,2022-02-27,1056,20
Санкт-Петербург,Отдел МВД по Кронштадтскому району г. Санкт-Петербурга,2022-02-27,1056,47
Санкт-Петербург,Отдел полиции № 10 Невского района г. Санкт-Петербурга,2022-02-27,1056,17
